,Date,Open,High,Low,Close,Volume
1038,2004-02-23,1853.0,1867.25,1800.2,1808.2,99793235.0
1039,2004-02-24,1808.4,1826.85,1780.35,1821.35,132737579.0
1040,2004-02-25,1833.65,1834.1,1779.0,1786.8,102770698.0
1041,2004-02-26,1787.45,1818.6,1760.55,1765.8,114138836.0
1042,2004-02-27,1765.9,1807.45,1763.95,1800.3,128743251.0
1043,2004-03-01,1798.35,1856.45,1795.35,1852.7,113700489.0
1044,2004-03-03,1852.45,1868.25,1842.45,1860.4,133763488.0
1045,2004-03-04,1859.3,1867.95,1831.2,1843.85,112524143.0
1046,2004-03-05,1843.9,1871.1,1843.9,1867.7,116411628.0
1047,2004-03-08,1868.15,1891.95,1867.95,1885.25,129103983.0
1048,2004-03-09,1884.5,1898.7,1843.0,1866.05,127687024.0
1049,2004-03-10,1866.3,1866.4,1835.8,1844.35,131854116.0
1050,2004-03-11,1843.95,1843.95,1798.45,1805.4,116657246.0
1051,2004-03-12,1805.2,1820.95,1775.9,1812.2,126013646.0
1052,2004-03-15,1812.45,1836.0,1751.8,1763.4,134128305.0
1053,2004-03-16,1763.35,1769.5,1730.1,1749.35,145237359.0
1054,2004-03-17,1749.6,1765.05,1738.85,1749.85,98285659.0
1055,2004-03-18,1750.0,1754.95,1708.3,1716.65,99544763.0
1056,2004-03-19,1716.3,1738.6,1703.55,1725.1,98828472.0
1057,2004-03-22,1726.3,1726.35,1678.4,1685.0,89144358.0
1058,2004-03-23,1685.15,1710.45,1669.7,1696.4,99199995.0
1059,2004-03-24,1697.4,1700.65,1676.4,1692.1,88912964.0
1060,2004-03-25,1691.95,1720.65,1691.95,1704.45,108540393.0
1061,2004-03-26,1704.45,1755.45,1703.8,1747.5,107611073.0
1062,2004-03-29,1747.35,1766.15,1739.5,1762.05,81094296.0
1063,2004-03-30,1762.15,1775.4,1746.25,1750.15,88665735.0
1064,2004-03-31,1744.6,1775.3,1740.2,1771.9,93070841.0
1065,2004-04-01,1771.45,1823.05,1771.45,1819.65,111071273.0
1066,2004-04-02,1856.1,1856.3,1809.0,1841.1,118736971.0
1067,2004-04-05,1841.1,1878.8,1840.0,1856.6,102595126.0
1068,2004-04-06,1870.8,1876.15,1836.9,1851.15,109408750.0
1069,2004-04-07,1856.4,1865.2,1833.95,1848.7,86260745.0
1070,2004-04-08,1854.0,1864.95,1839.7,1853.55,93980684.0
1071,2004-04-12,1860.3,1873.75,1828.95,1838.2,80205015.0
1072,2004-04-13,1838.5,1885.15,1819.8,1878.45,85830602.0
1073,2004-04-15,1878.5,1884.5,1855.0,1861.95,112263936.0
1074,2004-04-16,1863.85,1882.55,1861.8,1868.95,83291614.0
1075,2004-04-17,1869.2,1875.95,1864.95,1868.1,23013538.0
1076,2004-04-19,1868.2,1876.2,1837.4,1844.05,93078338.0
1077,2004-04-20,1844.4,1851.0,1832.0,1844.25,102774012.0
1078,2004-04-21,1844.35,1876.0,1838.6,1873.35,114885658.0
1079,2004-04-22,1873.55,1894.6,1871.0,1889.55,116776999.0
1080,2004-04-23,1890.85,1912.35,1885.75,1892.45,127538156.0
1081,2004-04-27,1890.05,1893.1,1814.0,1817.25,120420688.0
1082,2004-04-28,1819.0,1833.95,1801.8,1816.55,117150482.0
1083,2004-04-29,1816.7,1818.9,1793.1,1808.95,136948059.0
1084,2004-04-30,1820.55,1841.45,1788.3,1796.1,105820820.0
1085,2004-05-03,1796.1,1801.45,1742.8,1766.7,105961228.0
1086,2004-05-04,1769.1,1803.15,1768.8,1793.1,89713100.0
1087,2004-05-05,1789.45,1814.35,1788.1,1809.9,76697398.0
1088,2004-05-06,1810.3,1837.95,1810.3,1832.8,83788972.0
1089,2004-05-07,1832.85,1833.15,1796.95,1804.45,84070586.0
1090,2004-05-10,1804.4,1804.4,1753.8,1769.1,98002184.0
1091,2004-05-11,1768.7,1768.7,1692.9,1699.45,98598870.0
1092,2004-05-12,1699.25,1721.35,1689.85,1711.1,106577371.0
1093,2004-05-13,1707.95,1750.3,1625.1,1717.5,155582005.0
1094,2004-05-14,1717.05,1722.8,1566.95,1582.4,177163472.0
1095,2004-05-17,1582.5,1583.8,1292.2,1388.75,114967105.0
1096,2004-05-18,1392.95,1517.6,1389.65,1503.95,148414213.0
1097,2004-05-19,1508.05,1576.05,1508.05,1567.85,141941997.0
1098,2004-05-20,1566.5,1591.05,1531.3,1543.85,134939278.0
1099,2004-05-21,1545.05,1566.15,1498.1,1560.2,113119146.0
1100,2004-05-24,1563.65,1613.6,1563.05,1608.85,93125853.0
1101,2004-05-25,1608.9,1621.45,1566.4,1606.7,101368524.0
1102,2004-05-26,1608.15,1625.7,1587.0,1598.8,101450235.0
1103,2004-05-27,1590.15,1606.0,1576.05,1586.4,101143246.0
1104,2004-05-28,1586.35,1587.1,1504.0,1508.75,134295973.0
1105,2004-05-31,1507.05,1509.05,1456.2,1483.6,127192663.0
1106,2004-06-01,1483.9,1529.6,1483.9,1507.9,107046479.0
1107,2004-06-02,1508.0,1543.3,1508.0,1535.2,87161946.0
1108,2004-06-03,1535.8,1566.5,1484.5,1495.1,112497745.0
1109,2004-06-04,1494.85,1527.0,1480.8,1521.1,106871617.0
1110,2004-06-07,1521.6,1557.5,1521.6,1542.55,105183587.0
1111,2004-06-08,1542.6,1557.0,1526.45,1550.55,91169729.0
1112,2004-06-09,1550.45,1561.6,1541.6,1548.3,93462741.0
1113,2004-06-10,1547.7,1552.75,1535.0,1544.75,78627977.0
1114,2004-06-11,1544.95,1547.4,1504.8,1508.45,85740531.0
1115,2004-06-14,1508.15,1509.6,1474.65,1481.35,96831363.0
1116,2004-06-15,1481.45,1507.85,1481.0,1501.0,97738521.0
1117,2004-06-16,1500.95,1525.2,1490.45,1494.75,88673485.0
1118,2004-06-17,1494.7,1519.2,1482.2,1512.05,88057448.0
1119,2004-06-18,1511.95,1515.05,1485.05,1491.2,89863436.0
1120,2004-06-21,1490.75,1499.8,1478.85,1482.0,80291533.0
1121,2004-06-22,1482.85,1489.6,1467.65,1474.7,90058699.0
1122,2004-06-23,1474.8,1481.45,1442.55,1446.1,102698050.0
1123,2004-06-24,1445.35,1474.3,1437.9,1470.75,136457145.0
1124,2004-06-25,1471.5,1494.0,1459.55,1488.5,148717352.0
1125,2004-06-28,1488.6,1516.95,1488.6,1514.35,127919681.0
1126,2004-06-29,1514.35,1528.5,1503.3,1518.3,135420339.0
1127,2004-06-30,1518.7,1532.15,1501.7,1505.6,132032819.0
1128,2004-07-01,1506.65,1539.15,1504.55,1537.2,113007107.0
1129,2004-07-02,1537.05,1547.65,1516.15,1537.5,127491075.0
1130,2004-07-05,1537.55,1546.0,1522.9,1526.85,101154967.0
1131,2004-07-06,1526.65,1561.0,1524.15,1558.25,131317837.0
1132,2004-07-07,1558.05,1578.5,1551.35,1566.8,159590341.0
1133,2004-07-08,1567.25,1586.55,1504.5,1518.15,204439801.0
1134,2004-07-09,1517.45,1557.75,1472.55,1553.2,104348113.0
1135,2004-07-12,1548.6,1562.8,1537.7,1556.95,82414320.0
1136,2004-07-13,1560.0,1569.75,1530.6,1539.3,79361213.0
1137,2004-07-14,1535.1,1552.25,1519.35,1522.75,109996034.0
1138,2004-07-15,1523.1,1543.25,1517.8,1539.4,141173783.0
1139,2004-07-16,1538.15,1562.0,1533.65,1558.8,138318933.0
1140,2004-07-19,1559.2,1582.35,1556.55,1571.6,112369129.0
1141,2004-07-20,1571.7,1581.05,1555.55,1566.1,121193509.0
1142,2004-07-21,1566.15,1600.7,1562.9,1581.4,112756067.0
1143,2004-07-22,1581.6,1609.55,1580.95,1598.1,170678158.0
1144,2004-07-23,1587.6,1610.85,1587.6,1601.6,152832431.0
1145,2004-07-26,1602.15,1620.35,1584.65,1618.0,138957185.0
1146,2004-07-27,1617.95,1629.35,1597.2,1600.75,167540739.0
1147,2004-07-28,1600.85,1609.45,1586.15,1594.15,147021678.0
1148,2004-07-29,1594.7,1624.3,1590.15,1618.7,167182154.0
1149,2004-07-30,1618.9,1638.7,1609.9,1632.3,150998622.0
1150,2004-08-02,1631.55,1643.8,1627.25,1639.05,96477681.0
1151,2004-08-03,1639.95,1648.35,1626.3,1630.6,135832403.0
1152,2004-08-04,1631.3,1635.95,1618.2,1626.55,105081166.0
1153,2004-08-05,1626.4,1656.25,1626.4,1654.95,134331831.0
1154,2004-08-06,1654.85,1658.7,1626.7,1633.4,141536623.0
1155,2004-08-09,1633.25,1644.4,1617.05,1642.6,107649584.0
1156,2004-08-10,1642.75,1656.6,1637.7,1652.15,120498596.0
1157,2004-08-11,1652.1,1658.9,1616.85,1621.6,138797784.0
1158,2004-08-12,1624.3,1629.15,1599.5,1607.2,125121830.0
1159,2004-08-13,1598.2,1612.7,1591.6,1598.2,110483689.0
1160,2004-08-16,1597.5,1603.2,1582.35,1599.15,142520329.0
1161,2004-08-17,1624.0,1628.45,1597.45,1604.35,139522764.0
1162,2004-08-18,1604.15,1604.15,1577.25,1581.8,105910219.0
1163,2004-08-19,1581.9,1612.5,1581.9,1609.2,111167429.0
1164,2004-08-20,1609.2,1610.6,1584.05,1590.35,108919261.0
1165,2004-08-23,1590.9,1595.55,1573.7,1578.2,128548070.0
1166,2004-08-24,1578.2,1597.9,1578.05,1591.6,94198546.0
1167,2004-08-25,1592.2,1598.55,1586.35,1595.7,70779892.0
1168,2004-08-26,1595.75,1613.25,1593.45,1610.75,96018805.0
1169,2004-08-27,1610.85,1617.25,1600.15,1609.0,66373587.0
1170,2004-08-30,1609.45,1629.9,1609.2,1628.45,62840641.0
1171,2004-08-31,1628.5,1634.8,1618.3,1631.75,92193309.0
1172,2004-09-01,1631.7,1640.55,1631.1,1635.45,80868524.0
1173,2004-09-02,1635.5,1641.25,1619.9,1629.3,73762856.0
1174,2004-09-03,1629.65,1636.1,1622.1,1634.1,81209846.0
1175,2004-09-06,1634.6,1649.15,1634.45,1644.0,68876077.0
1176,2004-09-07,1643.95,1653.15,1641.8,1650.15,73203629.0
1177,2004-09-08,1650.6,1658.85,1648.25,1656.25,75592478.0
1178,2004-09-09,1656.25,1662.4,1640.25,1649.0,86876535.0
1179,2004-09-10,1649.45,1670.95,1642.35,1668.75,78599722.0
1180,2004-09-13,1668.25,1681.75,1668.05,1675.2,81533998.0
1181,2004-09-14,1675.2,1686.8,1668.45,1685.55,90528039.0
1182,2004-09-15,1685.7,1694.45,1675.85,1683.2,104918054.0
1183,2004-09-16,1683.6,1708.0,1677.35,1705.7,139089131.0
1184,2004-09-17,1702.7,1736.4,1702.7,1733.65,159703813.0
1185,2004-09-20,1734.05,1741.55,1725.3,1728.8,132546554.0
1186,2004-09-21,1728.75,1753.0,1724.7,1750.2,122449459.0
1187,2004-09-22,1749.75,1760.8,1736.3,1753.9,123805174.0
1188,2004-09-23,1753.1,1753.15,1723.4,1726.15,142285668.0
1189,2004-09-24,1726.15,1736.9,1717.2,1722.5,101667012.0
1190,2004-09-27,1722.4,1726.15,1707.95,1717.5,81158865.0
1191,2004-09-28,1717.45,1717.9,1697.4,1700.25,98870177.0
1192,2004-09-29,1700.55,1730.3,1695.7,1727.95,144119600.0
1193,2004-09-30,1728.3,1748.2,1728.2,1745.5,125084761.0
1194,2004-10-01,1744.4,1778.65,1737.85,1775.15,95830753.0
1195,2004-10-04,1776.75,1813.9,1775.45,1805.65,94391831.0
1196,2004-10-05,1805.85,1816.55,1798.6,1812.45,96076661.0
1197,2004-10-06,1811.7,1824.8,1790.6,1794.9,106347877.0
1198,2004-10-07,1793.0,1821.85,1793.0,1815.7,90730956.0
1199,2004-10-08,1815.65,1825.15,1808.75,1820.2,94300969.0
1200,2004-10-09,1812.85,1824.9,1812.8,1817.8,25796168.0
1201,2004-10-11,1817.85,1829.45,1803.5,1807.75,71941685.0
1202,2004-10-12,1808.45,1820.9,1783.05,1786.9,87627308.0
1203,2004-10-14,1784.8,1805.7,1773.0,1794.75,96789923.0
1204,2004-10-15,1794.8,1814.05,1789.55,1795.0,82579352.0
1205,2004-10-18,1796.05,1806.15,1782.95,1786.0,64342310.0
1206,2004-10-19,1787.2,1813.9,1787.2,1808.4,73752799.0
1207,2004-10-20,1808.6,1815.2,1785.45,1790.05,80483375.0
1208,2004-10-21,1790.35,1795.4,1772.4,1779.75,69150111.0
1209,2004-10-25,1780.0,1783.55,1753.5,1757.25,78085684.0
1210,2004-10-26,1777.85,1782.1,1750.3,1781.05,99726392.0
1211,2004-10-27,1781.15,1797.55,1774.2,1783.85,87521515.0
1212,2004-10-28,1783.9,1808.15,1783.9,1800.1,113058113.0
1213,2004-10-29,1800.85,1808.85,1783.1,1786.9,125107570.0
1214,2004-11-01,1787.3,1800.25,1776.7,1797.75,79012229.0
1215,2004-11-02,1798.3,1817.1,1798.3,1813.7,76288479.0
1216,2004-11-03,1814.15,1838.4,1814.15,1837.4,86217947.0
1217,2004-11-04,1837.8,1853.05,1830.5,1834.85,85025973.0
1218,2004-11-05,1836.05,1854.4,1836.0,1852.3,63624259.0
1219,2004-11-08,1852.45,1871.05,1852.45,1862.8,63019704.0
1220,2004-11-09,1863.55,1869.45,1853.45,1858.75,63300470.0
1221,2004-11-10,1859.65,1878.2,1857.7,1876.1,71714188.0
1222,2004-11-11,1876.45,1884.65,1866.95,1870.55,58868131.0
1223,2004-11-12,1871.9,1885.05,1866.75,1872.95,21421309.0
1224,2004-11-16,1872.8,1881.4,1862.8,1879.0,68597061.0
1225,2004-11-17,1879.05,1892.15,1874.35,1888.65,77652189.0
1226,2004-11-18,1890.45,1895.3,1880.8,1892.05,91092186.0
1227,2004-11-19,1891.95,1898.15,1869.35,1872.35,83053004.0
1228,2004-11-22,1872.55,1878.05,1845.1,1873.35,73274594.0
1229,2004-11-23,1873.35,1900.05,1873.35,1892.6,82131852.0
1230,2004-11-24,1893.15,1907.35,1889.85,1904.05,65665293.0
1231,2004-11-25,1904.25,1915.8,1892.6,1901.05,105457319.0
1232,2004-11-29,1899.3,1942.95,1894.6,1939.65,110660425.0
1233,2004-11-30,1940.25,1963.8,1940.25,1958.8,119046574.0
1234,2004-12-01,1960.75,1971.6,1944.5,1962.05,114582297.0
1235,2004-12-02,1962.75,2001.55,1962.75,1999.0,131745401.0
1236,2004-12-03,1991.9,2011.9,1990.3,1996.2,111129666.0
1237,2004-12-06,1996.3,2012.25,1989.95,1993.15,103216603.0
1238,2004-12-07,1990.6,2002.6,1981.15,1992.7,91427830.0
1239,2004-12-08,1994.15,2009.7,1973.15,1977.95,101909462.0
1240,2004-12-09,1977.8,1995.7,1964.5,1989.95,87016756.0
1241,2004-12-10,1990.2,1999.7,1964.65,1969.0,86928429.0
1242,2004-12-13,1970.6,1987.0,1964.8,1985.35,68234148.0
1243,2004-12-14,1985.2,2008.8,1972.85,2006.8,80092685.0
1244,2004-12-15,2006.8,2034.35,2006.8,2028.7,86232934.0
1245,2004-12-16,2028.8,2039.2,2019.5,2033.2,76507235.0
1246,2004-12-17,2032.85,2037.7,2007.2,2012.1,86236837.0
1247,2004-12-20,2012.5,2029.5,2007.15,2026.85,83223264.0
1248,2004-12-21,2027.8,2047.5,2025.25,2044.65,73293290.0
1249,2004-12-22,2040.6,2053.9,2029.85,2035.35,75621797.0
1250,2004-12-23,2035.6,2049.3,2031.9,2045.15,57029880.0
1251,2004-12-24,2045.35,2065.6,2045.3,2062.7,68446068.0
1252,2004-12-27,2061.6,2079.05,2046.25,2062.6,73520453.0
1253,2004-12-28,2063.6,2074.6,2060.05,2071.35,85664006.0
1254,2004-12-29,2071.55,2086.15,2062.35,2069.6,68714648.0
1255,2004-12-30,2070.55,2088.45,2052.25,2059.8,79260391.0
1256,2004-12-31,2059.85,2083.0,2059.85,2080.5,60138542.0
